close,high,low,open,priceDate,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent,Ticker
122.63,127.3,119.52,126.82,2024-01-03,ENPH,6025492,HISTORICAL_PRICES,ENPH,,2024-01-03,1704333664000,-0.0473860017090033,-0.0473860017090033,126.82,122.63,127.3,119.52,6025492,126.82,122.63,127.3,119.52,6025492,"Jan 3, 24",-8.610000000000014,-0.0656,ENPH
118.07,121.52,117.595,120.22,2024-01-04,ENPH,3928249,HISTORICAL_PRICES,ENPH,,2024-01-04,1704420061000,-0.08280898003573368,-0.08280898003573368,120.22,118.07,121.52,117.595,3928249,120.22,118.07,121.52,117.595,3928249,"Jan 4, 24",-4.560000000000002,-0.0372,ENPH
115.39,119.87,114.52,115.18,2024-01-05,ENPH,4183655,HISTORICAL_PRICES,ENPH,,2024-01-05,1704511848000,-0.1036277479996892,-0.1036277479996892,115.18,115.39,119.87,114.52,4183655,115.18,115.39,119.87,114.52,4183655,"Jan 5, 24",-2.6799999999999926,-0.0227,ENPH
116.0,119.6499,115.4,119.44,2024-01-08,ENPH,4657614,HISTORICAL_PRICES,ENPH,,2024-01-08,1704765672000,-0.09888914782878887,-0.09888914782878887,119.44,116.0,119.6499,115.4,4657614,119.44,116.0,119.6499,115.4,4657614,"Jan 8, 24",0.6099999999999994,0.0053,ENPH
117.06,118.2098,113.125,114.22,2024-01-09,ENPH,2788914,HISTORICAL_PRICES,ENPH,,2024-01-09,1704852068000,-0.09065485900722434,-0.09065485900722434,114.22,117.06,118.2098,113.125,2788914,114.22,117.06,118.2098,113.125,2788914,"Jan 9, 24",1.0600000000000023,0.0091,ENPH
117.54,117.64,114.01,117.01,2024-01-10,ENPH,2771026,HISTORICAL_PRICES,ENPH,,2024-01-10,1704938430000,-0.08692612444651585,-0.08692612444651585,117.01,117.54,117.64,114.01,2771026,117.01,117.54,117.64,114.01,2771026,"Jan 10, 24",0.480000000000004,0.0041,ENPH
114.29,116.487,110.82,116.18,2024-01-11,ENPH,4056770,HISTORICAL_PRICES,ENPH,,2024-01-11,1705024836000,-0.11217276470131271,-0.11217276470131271,116.18,114.29,116.487,110.82,4056770,116.18,114.29,116.487,110.82,4056770,"Jan 11, 24",-3.25,-0.0277,ENPH
110.22,117.23,109.68,115.0,2024-01-12,ENPH,3759028,HISTORICAL_PRICES,ENPH,,2024-01-12,1705113064000,-0.1437893264973199,-0.1437893264973199,115.0,110.22,117.23,109.68,3759028,115.0,110.22,117.23,109.68,3759028,"Jan 12, 24",-4.070000000000007,-0.0356,ENPH
108.75,109.92,107.3,109.78,2024-01-16,ENPH,3917433,HISTORICAL_PRICES,ENPH,,2024-01-16,1705456928000,-0.15520857608948957,-0.15520857608948957,109.78,108.75,109.92,107.3,3917433,109.78,108.75,109.92,107.3,3917433,"Jan 16, 24",-1.4699999999999989,-0.0133,ENPH
105.55,107.1,103.87,105.51,2024-01-17,ENPH,4015862,HISTORICAL_PRICES,ENPH,,2024-01-17,1705543252000,-0.18006680649421264,-0.18006680649421264,105.51,105.55,107.1,103.87,4015862,105.51,105.55,107.1,103.87,4015862,"Jan 17, 24",-3.200000000000003,-0.0294,ENPH
106.66,107.44,103.69,107.22,2024-01-18,ENPH,2908629,HISTORICAL_PRICES,ENPH,,2024-01-18,1705629632000,-0.17144410782257435,-0.17144410782257435,107.22,106.66,107.44,103.69,2908629,107.22,106.66,107.44,103.69,2908629,"Jan 18, 24",1.1099999999999994,0.0105,ENPH
103.59,106.75,101.57,106.25,2024-01-19,ENPH,6131624,HISTORICAL_PRICES,ENPH,,2024-01-19,1705717836000,-0.19529247261710547,-0.19529247261710547,106.25,103.59,106.75,101.57,6131624,106.25,103.59,106.75,101.57,6131624,"Jan 19, 24",-3.069999999999993,-0.0288,ENPH
107.15,115.08,105.74,106.73,2024-01-22,ENPH,5937465,HISTORICAL_PRICES,ENPH,,2024-01-22,1705980687000,-0.16763769129185105,-0.16763769129185105,106.73,107.15,115.08,105.74,5937465,106.73,107.15,115.08,105.74,5937465,"Jan 22, 24",3.5600000000000023,0.0344,ENPH
111.3,115.16,108.52,113.25,2024-01-23,ENPH,4962896,HISTORICAL_PRICES,ENPH,,2024-01-23,1706065275000,-0.1353996737357259,-0.1353996737357259,113.25,111.3,115.16,108.52,4962896,113.25,111.3,115.16,108.52,4962896,"Jan 23, 24",4.1499999999999915,0.0387,ENPH
108.07,114.64,108.05,114.38,2024-01-24,ENPH,3906188,HISTORICAL_PRICES,ENPH,,2024-01-24,1706202024000,-0.16049095005049327,-0.16049095005049327,114.38,108.07,114.64,108.05,3906188,114.38,108.07,114.64,108.05,3906188,"Jan 24, 24",-3.230000000000004,-0.029,ENPH
106.83,110.1,103.7201,109.18,2024-01-25,ENPH,3888031,HISTORICAL_PRICES,ENPH,,2024-01-25,1706234429000,-0.17012351433232342,-0.17012351433232342,109.18,106.83,110.1,103.7201,3888031,109.18,106.83,110.1,103.7201,3888031,"Jan 25, 24",-1.2399999999999949,-0.0115,ENPH
105.37,109.45,104.97,107.7,2024-01-26,ENPH,2581922,HISTORICAL_PRICES,ENPH,,2024-01-26,1706322655000,-0.18146508195447827,-0.18146508195447827,107.7,105.37,109.45,104.97,2581922,107.7,105.37,109.45,104.97,2581922,"Jan 26, 24",-1.4599999999999937,-0.0137,ENPH
109.17,109.44,103.435,105.23,2024-01-29,ENPH,3232195,HISTORICAL_PRICES,ENPH,,2024-01-29,1706580067000,-0.15194593334886963,-0.15194593334886963,105.23,109.17,109.44,103.435,3232195,105.23,109.17,109.44,103.435,3232195,"Jan 29, 24",3.799999999999997,0.0361,ENPH
106.35,110.96,106.26,107.74,2024-01-30,ENPH,3030496,HISTORICAL_PRICES,ENPH,,2024-01-30,1706666605000,-0.1738522488930319,-0.1738522488930319,107.74,106.35,110.96,106.26,3030496,107.74,106.35,110.96,106.26,3030496,"Jan 30, 24",-2.8200000000000074,-0.0258,ENPH
104.13,111.93,104.05,105.46,2024-01-31,ENPH,5027756,HISTORICAL_PRICES,ENPH,,2024-01-31,1706894133000,-0.1910976462363085,-0.1910976462363085,105.46,104.13,111.93,104.05,5027756,105.46,104.13,111.93,104.05,5027756,"Jan 31, 24",-2.219999999999999,-0.0209,ENPH
105.44,109.91,102.76,106.59,2024-02-01,ENPH,3998759,HISTORICAL_PRICES,ENPH,,2024-02-01,1706894133000,-0.180921308164375,-0.180921308164375,106.59,105.44,109.91,102.76,3998759,106.59,105.44,109.91,102.76,3998759,"Feb 1, 24",1.3100000000000023,0.0126,ENPH
101.76,102.97,98.88,102.97,2024-02-02,ENPH,4307906,HISTORICAL_PRICES,ENPH,,2024-02-02,1706927470000,-0.20950827312980647,-0.20950827312980647,102.97,101.76,102.97,98.88,4307906,102.97,101.76,102.97,98.88,4307906,"Feb 2, 24",-3.6799999999999926,-0.0349,ENPH
97.8,99.05,93.52,98.81,2024-02-05,ENPH,6692950,HISTORICAL_PRICES,ENPH,,2024-02-05,1707186769000,-0.24027033325565134,-0.24027033325565134,98.81,97.8,99.05,93.52,6692950,98.81,97.8,99.05,93.52,6692950,"Feb 5, 24",-3.960000000000008,-0.0389,ENPH
100.51,101.1,95.6,97.15,2024-02-06,ENPH,7429060,HISTORICAL_PRICES,ENPH,,2024-02-06,1707271257000,-0.2192185193816514,-0.2192185193816514,97.15,100.51,101.1,95.6,7429060,97.15,100.51,101.1,95.6,7429060,"Feb 6, 24",2.710000000000008,0.0277,ENPH
117.51,124.1,114.7,119.54,2024-02-07,ENPH,16861254,HISTORICAL_PRICES,ENPH,,2024-02-07,1707359455000,-0.08715917035656014,-0.08715917035656014,119.54,117.51,124.1,114.7,16861254,119.54,117.51,124.1,114.7,16861254,"Feb 7, 24",17.0,0.1691,ENPH
116.88,120.98,114.34,117.85,2024-02-08,ENPH,7157548,HISTORICAL_PRICES,ENPH,,2024-02-08,1707444042000,-0.09205313446749006,-0.09205313446749006,117.85,116.88,120.98,114.34,7157548,117.85,116.88,120.98,114.34,7157548,"Feb 8, 24",-0.6300000000000097,-0.0054,ENPH
122.47,124.55,117.3,117.85,2024-02-09,ENPH,5449148,HISTORICAL_PRICES,ENPH,,2024-02-09,1707532252000,-0.04862891322923943,-0.04862891322923943,117.85,122.47,124.55,117.3,5449148,117.85,122.47,124.55,117.3,5449148,"Feb 9, 24",5.590000000000003,0.0478,ENPH
128.9,132.88,122.8,123.5,2024-02-12,ENPH,6861850,HISTORICAL_PRICES,ENPH,,2024-02-12,1707789637000,0.0013205934902510365,0.0013205934902510365,123.5,128.9,132.88,122.8,6861850,123.5,128.9,132.88,122.8,6861850,"Feb 12, 24",6.430000000000007,0.0525,ENPH
123.56,125.4506,119.2,119.93,2024-02-13,ENPH,6110395,HISTORICAL_PRICES,ENPH,,2024-02-13,1707876055000,-0.04016157849763061,-0.04016157849763061,119.93,123.56,125.4506,119.2,6110395,119.93,123.56,125.4506,119.2,6110395,"Feb 13, 24",-5.340000000000003,-0.0414,ENPH
131.62,131.79,124.4,126.61,2024-02-14,ENPH,4056533,HISTORICAL_PRICES,ENPH,,2024-02-14,1707962579000,0.022450089334265632,0.022450089334265632,126.61,131.62,131.79,124.4,4056533,126.61,131.62,131.79,124.4,4056533,"Feb 14, 24",8.060000000000002,0.0652,ENPH
136.39,138.21,133.28,135.39,2024-02-15,ENPH,5227151,HISTORICAL_PRICES,ENPH,,2024-02-15,1708048861000,0.05950438903130581,0.05950438903130581,135.39,136.39,138.21,133.28,5227151,135.39,136.39,138.21,133.28,5227151,"Feb 15, 24",4.769999999999982,0.0362,ENPH
131.87,137.5,131.79,134.49,2024-02-16,ENPH,3223483,HISTORICAL_PRICES,ENPH,,2024-02-16,1708137132000,0.024392138584634623,0.024392138584634623,134.49,131.87,137.5,131.79,3223483,134.49,131.87,137.5,131.79,3223483,"Feb 16, 24",-4.519999999999982,-0.0331,ENPH
127.55,131.8025,125.71,129.6,2024-02-20,ENPH,4047546,HISTORICAL_PRICES,ENPH,,2024-02-20,1708480879000,-0.009166472461741574,-0.009166472461741574,129.6,127.55,131.8025,125.71,4047546,129.6,127.55,131.8025,125.71,4047546,"Feb 20, 24",-4.320000000000007,-0.0328,ENPH
126.24,126.61,120.54,122.43,2024-02-21,ENPH,4157430,HISTORICAL_PRICES,ENPH,,2024-02-21,1708570846000,-0.019342810533675096,-0.019342810533675096,122.43,126.24,126.61,120.54,4157430,122.43,126.24,126.61,120.54,4157430,"Feb 21, 24",-1.3100000000000023,-0.0103,ENPH
123.44,128.4799,122.73,128.15,2024-02-22,ENPH,4007421,HISTORICAL_PRICES,ENPH,,2024-02-22,1708653678000,-0.04109376213780776,-0.04109376213780776,128.15,123.44,128.4799,122.73,4007421,128.15,123.44,128.4799,122.73,4007421,"Feb 22, 24",-2.799999999999997,-0.0222,ENPH
118.19,124.205,117.77,123.36,2024-02-23,ENPH,3660330,HISTORICAL_PRICES,ENPH,,2024-02-23,1708741877000,-0.08187679639555653,-0.08187679639555653,123.36,118.19,124.205,117.77,3660330,123.36,118.19,124.205,117.77,3660330,"Feb 23, 24",-5.25,-0.0425,ENPH
119.84,122.4365,117.82,118.75,2024-02-26,ENPH,2594573,HISTORICAL_PRICES,ENPH,,2024-02-26,1708999242000,-0.06905927134312116,-0.06905927134312116,118.75,119.84,122.4365,117.82,2594573,118.75,119.84,122.4365,117.82,2594573,"Feb 26, 24",1.6500000000000057,0.014,ENPH
121.11,122.43,119.03,121.74,2024-02-27,ENPH,2678776,HISTORICAL_PRICES,ENPH,,2024-02-27,1709089247000,-0.059193661151246725,-0.059193661151246725,121.74,121.11,122.43,119.03,2678776,121.74,121.11,122.43,119.03,2678776,"Feb 27, 24",1.269999999999996,0.0106,ENPH
119.1,122.0993,118.08,121.0,2024-02-28,ENPH,2912154,HISTORICAL_PRICES,ENPH,,2024-02-28,1709172083000,-0.07480773712421344,-0.07480773712421344,121.0,119.1,122.0993,118.08,2912154,121.0,119.1,122.0993,118.08,2912154,"Feb 28, 24",-2.010000000000005,-0.0166,ENPH
127.01,129.66,123.08,123.694,2024-02-29,ENPH,5269916,HISTORICAL_PRICES,ENPH,,2024-02-29,1709258489000,-0.01336129884253853,-0.01336129884253853,123.694,127.01,129.66,123.08,5269916,123.694,127.01,129.66,123.08,5269916,"Feb 29, 24",7.910000000000011,0.0664,ENPH
109.68,109.99,108.865,109.67,2023-09-01,SWKS,933402,HISTORICAL_PRICES,SWKS,,2023-09-01,1700691770000,0.0,0.0,109.67,109.68,109.99,108.865,933402,108.092,108.102,108.407,107.298,933402,"Sep 1, 23",0.0,0.0,SWKS
109.13,110.06,108.67,109.43,2023-09-05,SWKS,1111838,HISTORICAL_PRICES,SWKS,,2023-09-05,1700691768000,-0.005014587892049702,-0.005014587892049702,109.43,109.13,110.06,108.67,1111838,107.855,107.559,108.476,107.106,1111838,"Sep 5, 23",-0.5500000000000114,-0.005,SWKS
106.18,109.12,105.29,109.12,2023-09-06,SWKS,1777313,HISTORICAL_PRICES,SWKS,,2023-09-06,1700691770000,-0.03191101385849744,-0.03191101385849744,109.12,106.18,109.12,105.29,1777313,107.55,104.652,107.55,103.775,1777313,"Sep 6, 23",-2.9499999999999886,-0.027,SWKS
98.38,102.13,97.44,102.0,2023-09-07,SWKS,3883981,HISTORICAL_PRICES,SWKS,,2023-09-07,1700691770000,-0.10302698760029186,-0.10302698760029186,102.0,98.38,102.13,97.44,3883981,100.532,96.9641,100.66,96.0376,3883981,"Sep 7, 23",-7.800000000000011,-0.0735,SWKS
99.38,99.46,98.175,98.5,2023-09-08,SWKS,2062445,HISTORICAL_PRICES,SWKS,,2023-09-08,1700691776000,-0.09390955506929259,-0.09390955506929259,98.5,99.38,99.46,98.175,2062445,97.0824,97.9497,98.0286,96.7621,2062445,"Sep 8, 23",1.0,0.0102,SWKS
98.23,100.96,97.33,100.94,2023-09-11,SWKS,1574469,HISTORICAL_PRICES,SWKS,,2023-09-11,1700691780000,-0.10439460247994167,-0.10439460247994167,100.94,98.23,100.96,97.33,1574469,99.4873,96.8163,99.507,95.9292,1574469,"Sep 11, 23",-1.1499999999999915,-0.0116,SWKS
96.91,98.81,96.4601,97.43,2023-09-12,SWKS,2168503,HISTORICAL_PRICES,SWKS,,2023-09-12,1700691770000,-0.11642961342086078,-0.11642961342086078,97.43,96.91,98.81,96.4601,2168503,96.0278,95.5153,97.3879,95.0718,2168503,"Sep 12, 23",-1.3200000000000074,-0.0134,SWKS
96.64,97.86,95.8009,96.84,2023-09-13,SWKS,1861494,HISTORICAL_PRICES,SWKS,,2023-09-13,1700691784000,-0.11889132020423054,-0.11889132020423054,96.84,96.64,97.86,95.8009,1861494,95.4463,95.2491,96.4516,94.4221,1861494,"Sep 13, 23",-0.269999999999996,-0.0028,SWKS
99.24,99.56,97.47,97.86,2023-09-14,SWKS,1775466,HISTORICAL_PRICES,SWKS,,2023-09-14,1700691772000,-0.09518599562363249,-0.09518599562363249,97.86,99.24,99.56,97.47,1775466,96.4516,97.8117,98.1271,96.0672,1775466,"Sep 14, 23",2.5999999999999943,0.0269,SWKS
98.21,99.75,97.87,98.88,2023-09-15,SWKS,2874907,HISTORICAL_PRICES,SWKS,,2023-09-15,1700691771000,-0.10457695113056174,-0.10457695113056174,98.88,98.21,99.75,97.87,2874907,97.4569,96.7966,98.3144,96.4614,2874907,"Sep 15, 23",-1.0300000000000011,-0.0104,SWKS
98.5,99.21,97.61,97.61,2023-09-18,SWKS,1330724,HISTORICAL_PRICES,SWKS,,2023-09-18,1700691770000,-0.1019328956965719,-0.1019328956965719,97.61,98.5,99.21,97.61,1330724,96.2052,97.0824,97.7822,96.2052,1330724,"Sep 18, 23",0.29000000000000625,0.003,SWKS
97.82,98.61,97.54,98.5,2023-09-19,SWKS,1347451,HISTORICAL_PRICES,SWKS,,2023-09-19,1700691775000,-0.10813274981765146,-0.10813274981765146,98.5,97.82,98.61,97.54,1347451,97.0824,96.4122,97.1908,96.1362,1347451,"Sep 19, 23",-0.6800000000000068,-0.0069,SWKS
96.33,98.09,96.31,97.0,2023-09-20,SWKS,1230947,HISTORICAL_PRICES,SWKS,,2023-09-20,1700691773000,-0.12171772428884033,-0.12171772428884033,97.0,96.33,98.09,96.31,1230947,95.604,94.9436,96.6783,94.9239,1230947,"Sep 20, 23",-1.4899999999999949,-0.0152,SWKS
96.28,97.58,95.755,95.92,2023-09-21,SWKS,1797716,HISTORICAL_PRICES,SWKS,,2023-09-21,1700691780000,-0.12217359591539027,-0.12217359591539027,95.92,96.28,97.58,95.755,1797716,94.5395,94.8943,96.1756,94.3769,1797716,"Sep 21, 23",-0.04999999999999716,-0.0005,SWKS
96.42,97.49,96.25,96.86,2023-09-22,SWKS,1116558,HISTORICAL_PRICES,SWKS,,2023-09-22,1700691778000,-0.12089715536105036,-0.12089715536105036,96.86,96.42,97.49,96.25,1116558,95.466,95.0323,96.0869,94.8648,1116558,"Sep 22, 23",0.14000000000000057,0.0015,SWKS
97.76,98.35,95.75,95.79,2023-09-25,SWKS,1045014,HISTORICAL_PRICES,SWKS,,2023-09-25,1700691784000,-0.10867979576951131,-0.10867979576951131,95.79,97.76,98.35,95.75,1045014,94.4114,96.353,96.9345,94.372,1045014,"Sep 25, 23",1.3400000000000034,0.0139,SWKS
95.93,97.32,95.66,95.79,2023-09-26,SWKS,1339928,HISTORICAL_PRICES,SWKS,,2023-09-26,1700691773000,-0.12536469730123997,-0.12536469730123997,95.79,95.93,97.32,95.66,1339928,94.4114,94.5494,95.9194,94.2833,1339928,"Sep 26, 23",-1.8299999999999983,-0.0187,SWKS
96.3,96.95,94.66,96.86,2023-09-27,SWKS,1301117,HISTORICAL_PRICES,SWKS,,2023-09-27,1700691773000,-0.12199124726477033,-0.12199124726477033,96.86,96.3,96.95,94.66,1301117,95.466,94.914,95.5547,93.2976,1301117,"Sep 27, 23",0.36999999999999034,0.0039,SWKS
97.89,99.0,95.825,96.2,2023-09-28,SWKS,1088821,HISTORICAL_PRICES,SWKS,,2023-09-28,1700691772000,-0.10749452954048146,-0.10749452954048146,96.2,97.89,99.0,95.825,1088821,94.8155,96.4812,97.5752,94.4459,1088821,"Sep 28, 23",1.5900000000000034,0.0165,SWKS
98.59,100.72,98.32,98.84,2023-09-29,SWKS,2476620,HISTORICAL_PRICES,SWKS,,2023-09-29,1700691777000,-0.10111232676878193,-0.10111232676878193,98.84,98.59,100.72,98.32,2476620,97.4175,97.1711,99.2704,96.905,2476620,"Sep 29, 23",0.7000000000000028,0.0072,SWKS
98.25,98.76,96.95,98.48,2023-10-02,SWKS,1110518,HISTORICAL_PRICES,SWKS,,2023-10-02,1700691770000,-0.10421225382932171,-0.10421225382932171,98.48,98.25,98.76,96.95,1110518,97.0627,96.836,97.3386,95.5547,1110518,"Oct 2, 23",-0.3400000000000034,-0.0034,SWKS
97.03,98.75,96.19,97.58,2023-10-03,SWKS,1326070,HISTORICAL_PRICES,SWKS,,2023-10-03,1700691776000,-0.11533552151714081,-0.11533552151714081,97.58,97.03,98.75,96.19,1326070,96.1756,95.6335,97.3288,94.8056,1326070,"Oct 3, 23",-1.2199999999999989,-0.0124,SWKS
97.57,97.88,96.525,97.17,2023-10-04,SWKS,1429219,HISTORICAL_PRICES,SWKS,,2023-10-04,1700691782000,-0.11041210795040128,-0.11041210795040128,97.17,97.57,97.88,96.525,1429219,95.7715,96.1658,96.4713,95.1358,1429219,"Oct 4, 23",0.539999999999992,0.0056,SWKS
96.76,97.92,95.82,97.64,2023-10-05,SWKS,1136458,HISTORICAL_PRICES,SWKS,,2023-10-05,1700691779000,-0.11779722830051058,-0.11779722830051058,97.64,96.76,97.92,95.82,1136458,96.2348,95.3674,96.5107,94.4409,1136458,"Oct 5, 23",-0.8099999999999881,-0.0083,SWKS
98.32,98.989,95.74,96.55,2023-10-06,SWKS,1462775,HISTORICAL_PRICES,SWKS,,2023-10-06,1700691776000,-0.10357403355215183,-0.10357403355215183,96.55,98.32,98.989,95.74,1462775,95.1604,96.905,97.5643,94.3621,1462775,"Oct 6, 23",1.559999999999988,0.0161,SWKS
98.22,98.645,96.66,97.44,2023-10-09,SWKS,907072,HISTORICAL_PRICES,SWKS,,2023-10-09,1700691772000,-0.1044857768052517,-0.1044857768052517,97.44,98.22,98.645,96.66,907072,96.0376,96.8064,97.2253,95.2689,907072,"Oct 9, 23",-0.09999999999999432,-0.001,SWKS
98.3,99.34,95.28,95.43,2023-10-10,SWKS,1814396,HISTORICAL_PRICES,SWKS,,2023-10-10,1700691779000,-0.10375638220277178,-0.10375638220277178,95.43,98.3,99.34,95.28,1814396,94.0566,96.8853,97.9103,93.9087,1814396,"Oct 10, 23",0.0799999999999983,0.0008,SWKS
97.88,98.805,96.3416,98.15,2023-10-11,SWKS,1390169,HISTORICAL_PRICES,SWKS,,2023-10-11,1700691771000,-0.10758570386579148,-0.10758570386579148,98.15,97.88,98.805,96.3416,1390169,96.7374,96.4713,97.383,94.955,1390169,"Oct 11, 23",-0.4200000000000017,-0.0043,SWKS
96.95,98.405,95.93,98.11,2023-10-12,SWKS,1272089,HISTORICAL_PRICES,SWKS,,2023-10-12,1700691785000,-0.11606491611962075,-0.11606491611962075,98.11,96.95,98.405,95.93,1272089,96.698,95.5547,96.9887,94.5494,1272089,"Oct 12, 23",-0.9299999999999926,-0.0095,SWKS
94.6,97.135,94.25,97.09,2023-10-13,SWKS,1376400,HISTORICAL_PRICES,SWKS,,2023-10-13,1700691772000,-0.1374908825674691,-0.1374908825674691,97.09,94.6,97.135,94.25,1376400,95.6927,93.2385,95.737,92.8935,1376400,"Oct 13, 23",-2.3500000000000085,-0.0242,SWKS
95.84,96.43,94.73,95.07,2023-10-16,SWKS,1549270,HISTORICAL_PRICES,SWKS,,2023-10-16,1700691770000,-0.12618526622902992,-0.12618526622902992,95.07,95.84,96.43,94.73,1549270,93.7017,94.4607,95.0422,93.3666,1549270,"Oct 16, 23",1.240000000000009,0.0131,SWKS
95.66,96.165,94.035,94.5,2023-10-17,SWKS,1095715,HISTORICAL_PRICES,SWKS,,2023-10-17,1700691774000,-0.12782640408460985,-0.12782640408460985,94.5,95.66,96.165,94.035,1095715,93.1399,94.2833,94.781,92.6816,1095715,"Oct 17, 23",-0.18000000000000682,-0.0019,SWKS
94.22,94.5983,93.47,94.33,2023-10-18,SWKS,1481961,HISTORICAL_PRICES,SWKS,,2023-10-18,1700691777000,-0.1409555069292488,-0.1409555069292488,94.33,94.22,94.5983,93.47,1481961,92.9724,92.864,93.2368,92.1248,1481961,"Oct 18, 23",-1.4399999999999977,-0.0151,SWKS
93.58,95.5,93.24,95.15,2023-10-19,SWKS,1582670,HISTORICAL_PRICES,SWKS,,2023-10-19,1700691771000,-0.14679066374908833,-0.14679066374908833,95.15,93.58,95.5,93.24,1582670,93.7806,92.2332,94.1256,91.8981,1582670,"Oct 19, 23",-0.6400000000000006,-0.0068,SWKS
92.19,94.0,92.04,93.76,2023-10-20,SWKS,1144567,HISTORICAL_PRICES,SWKS,,2023-10-20,1700691772000,-0.1594638949671773,-0.1594638949671773,93.76,92.19,94.0,92.04,1144567,92.4106,90.8632,92.6471,90.7154,1144567,"Oct 20, 23",-1.3900000000000006,-0.0149,SWKS
90.46,92.31,90.37,91.78,2023-10-23,SWKS,1316788,HISTORICAL_PRICES,SWKS,,2023-10-23,1700691781000,-0.1752370532458061,-0.1752370532458061,91.78,90.46,92.31,90.37,1316788,90.4591,89.1581,90.9815,89.0694,1316788,"Oct 23, 23",-1.730000000000004,-0.0188,SWKS
91.52,92.07,90.6301,91.15,2023-10-24,SWKS,1167344,HISTORICAL_PRICES,SWKS,,2023-10-24,1700691785000,-0.16557257476294684,-0.16557257476294684,91.15,91.52,92.07,90.6301,1167344,89.8382,90.2028,90.7449,89.3257,1167344,"Oct 24, 23",1.0600000000000023,0.0117,SWKS
88.57,90.53,88.08,90.43,2023-10-25,SWKS,1682275,HISTORICAL_PRICES,SWKS,,2023-10-25,1700691780000,-0.1924690007293947,-0.1924690007293947,90.43,88.57,90.53,88.08,1682275,89.1285,87.2953,89.2271,86.8123,1682275,"Oct 25, 23",-2.950000000000003,-0.0322,SWKS
88.61,90.33,88.525,89.08,2023-10-26,SWKS,1494353,HISTORICAL_PRICES,SWKS,,2023-10-26,1700691784000,-0.19210430342815468,-0.19210430342815468,89.08,88.61,90.33,88.525,1494353,87.798,87.3347,89.03,87.2509,1494353,"Oct 26, 23",0.04000000000000625,0.0005,SWKS
88.23,89.55,87.79,89.36,2023-10-27,SWKS,1164531,HISTORICAL_PRICES,SWKS,,2023-10-27,1700691777000,-0.19556892778993437,-0.19556892778993437,89.36,88.23,89.55,87.79,1164531,88.0739,86.9602,88.2612,86.5265,1164531,"Oct 27, 23",-0.37999999999999545,-0.0043,SWKS
86.45,88.14,85.58,87.85,2023-10-30,SWKS,2213741,HISTORICAL_PRICES,SWKS,,2023-10-30,1700691785000,-0.2117979576951131,-0.2117979576951131,87.85,86.45,88.14,85.58,2213741,86.5857,85.2058,86.8715,84.3483,2213741,"Oct 30, 23",-1.7800000000000011,-0.0202,SWKS
86.74,87.15,85.4301,86.42,2023-10-31,SWKS,1654130,HISTORICAL_PRICES,SWKS,,2023-10-31,1700691776000,-0.20915390226112338,-0.20915390226112338,86.42,86.74,87.15,85.4301,1654130,85.1762,85.4916,85.8957,84.2006,1654130,"Oct 31, 23",0.28999999999999204,0.0034,SWKS
87.06,87.12,85.06,86.61,2023-11-01,SWKS,2139824,HISTORICAL_PRICES,SWKS,,2023-11-01,1700691774000,-0.20623632385120352,-0.20623632385120352,86.61,87.06,87.12,85.06,2139824,85.3635,85.807,85.8662,83.8358,2139824,"Nov 1, 23",0.3200000000000074,0.0037,SWKS
89.5,90.34,86.665,88.91,2023-11-02,SWKS,3180163,HISTORICAL_PRICES,SWKS,,2023-11-02,1700691778000,-0.18398978847556532,-0.18398978847556532,88.91,89.5,90.34,86.665,3180163,87.6304,88.2119,89.0398,85.4177,3180163,"Nov 2, 23",2.4399999999999977,0.028,SWKS
91.05,91.54,85.7406,86.33,2023-11-03,SWKS,3278670,HISTORICAL_PRICES,SWKS,,2023-11-03,1700691786000,-0.16985776805251648,-0.16985776805251648,86.33,91.05,91.54,85.7406,3278670,85.0875,89.7396,90.2225,84.5066,3278670,"Nov 3, 23",1.5499999999999972,0.0173,SWKS
90.0,91.84,88.83,91.22,2023-11-06,SWKS,2400247,HISTORICAL_PRICES,SWKS,,2023-11-06,1700691782000,-0.17943107221006568,-0.17943107221006568,91.22,90.0,91.84,88.83,2400247,89.9072,88.7047,90.5182,87.5515,2400247,"Nov 6, 23",-1.0499999999999972,-0.0115,SWKS
89.36,90.7857,89.21,90.06,2023-11-07,SWKS,2462167,HISTORICAL_PRICES,SWKS,,2023-11-07,1700691775000,-0.18526622902990522,-0.18526622902990522,90.06,89.36,90.7857,89.21,2462167,88.7638,88.0739,89.4791,87.9261,2462167,"Nov 7, 23",-0.6400000000000006,-0.0071,SWKS
87.9,90.25,87.715,89.69,2023-11-08,SWKS,2580659,HISTORICAL_PRICES,SWKS,,2023-11-08,1700691781000,-0.1985776805251641,-0.1985776805251641,89.69,87.9,90.25,87.715,2580659,88.3992,86.6349,88.9511,86.4526,2580659,"Nov 8, 23",-1.4599999999999937,-0.0163,SWKS
86.5,88.69,86.21,88.2,2023-11-09,SWKS,2310065,HISTORICAL_PRICES,SWKS,,2023-11-09,1700691771000,-0.21134208606856314,-0.21134208606856314,88.2,86.5,88.69,86.21,2310065,86.9306,85.2551,87.4136,84.9693,2310065,"Nov 9, 23",-1.4000000000000057,-0.0159,SWKS
